corpus,chunking_method,embedding_method,query,period,rank_in_period,chunk_id,timestamp_iso,text_preview
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,10,fixed_660_bm25_3,2023-07-06,"﻿Title: COMMUNITY IS STRONGER THAN CANCER DAY 2023; Congressional Record Vol.
169, No.
116

From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

COMMUNITY IS STRONGER THAN CANCER DAY 2023

HON.
DEBBIE WASSERMAN SCHULTZ

Ms. WA..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,1,fixed_660_bm25_3,2023-07-06,"﻿Title: COMMUNITY IS STRONGER THAN CANCER DAY 2023; Congressional Record Vol.
169, No.
116

From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

COMMUNITY IS STRONGER THAN CANCER DAY 2023

HON.
DEBBIE WASSERMAN SCHULTZ

Ms. WA..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,2,fixed_660_bm25_32,2023-07-12,"He was

reelected in 1776, thus becoming the first Jewish elected

public official in the new United States.
He served until he

was killed in battle that August.
Most Jews in New York, Philadelphia, Newport, Charleston,

and Savannah--where the Revolution was brewing--joined the

cause early.
In do..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,3,fixed_660_bm25_51,2023-07-13,"JOE WILSON

Mr. WILSON of South Carolina.
Mr. Speaker, as Chairman of the U.S.

Helsinki Commission, last week I was grateful to serve as part of the

leadership of the U.S. delegation to the 30th Annual Session of the

Organization for Security and Cooperation in Europe's Parliamentary

Assembly in..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,4,fixed_660_bm25_106,2023-07-26,"Joyce left North Carolina for Washington in the early 1980s to begin

a job as a sandwich maker at the Capitol Cafe.
She quickly rose through

the ranks and eventually took a position with chamber security.
She is

known for her hard work ethic and stark reputation as a no-nonsense

enforcer of the ..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,5,fixed_660_bm25_155,2023-08-11,"She peacefully passed away at her

Fresno home on July 23, 2023, leaving behind a legacy of compassion,

determination, and lasting influence.
Born on November 11, 1942, in Hanford, California, Diana's journey

began on a dairy farm in Easton, California, surrounded by the love of

her parents and f..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,6,fixed_660_bm25_176,2023-08-18,"JEFF DUNCAN

Mr. DUNCAN.
Mr. Speaker, I rise today to reflect on the life and

military service of Colonel Bobby Dill, who passed away on August 14,

2023, at the age of 91.
Colonel Dill was a native of Greenville County in South Carolina.
He

was a 1955 graduate of Clemson University and earned a m..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,7,fixed_660_bm25_188,2023-08-25,"JARED HUFFMAN

Mr. HUFFMAN.
Mr. Speaker, I rise today in memory of Judge Vernon

Smith, who passed away at the age of 79 on July 29, 2023.
Vernon served

as a respected jurist and community leader throughout his professional

career.
Vernon was born on December 7, 1943 in San Francisco, and moved to..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,8,fixed_660_bm25_209,2023-09-05,"Mr. Nazarian passed away on August 28,

2023, after a life filled with numerous professional and personal

accomplishments.
Mr. Nazarian was a prominent member of the Armenian community, a

successful businessman, and a fixture of the Armenian General

Benevolent Union (AGBU).
From the Levon and Sat..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,9,fixed_660_bm25_216,2023-09-08,"A great storyteller with an unceasing curiosity about the world

around him, Joe loved his family, conversations, politics, architecture

and design, and travel.
He was a kind and supportive father, brother,

and friend, including mine for many decades.
On Tuesday, July 11, 2023, our world lost a br..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,10,fixed_660_bm25_243,2023-09-14,"American Humane, the first and most

experienced national humane organization, which was created in 1877 to

ensure the safety, welfare, and well-being of animals, has awarded

Prof. Theo Pagel, CEO of the Cologne Zoo in Germany with the 2023

Wolfgang Kiessling International Prize for Species Conse..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,1,fixed_660_bm25_243,2023-09-14,"American Humane, the first and most

experienced national humane organization, which was created in 1877 to

ensure the safety, welfare, and well-being of animals, has awarded

Prof. Theo Pagel, CEO of the Cologne Zoo in Germany with the 2023

Wolfgang Kiessling International Prize for Species Conse..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,2,fixed_660_bm25_216,2023-09-08,"A great storyteller with an unceasing curiosity about the world

around him, Joe loved his family, conversations, politics, architecture

and design, and travel.
He was a kind and supportive father, brother,

and friend, including mine for many decades.
On Tuesday, July 11, 2023, our world lost a br..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,3,fixed_660_bm25_209,2023-09-05,"Mr. Nazarian passed away on August 28,

2023, after a life filled with numerous professional and personal

accomplishments.
Mr. Nazarian was a prominent member of the Armenian community, a

successful businessman, and a fixture of the Armenian General

Benevolent Union (AGBU).
From the Levon and Sat..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,4,fixed_660_bm25_188,2023-08-25,"JARED HUFFMAN

Mr. HUFFMAN.
Mr. Speaker, I rise today in memory of Judge Vernon

Smith, who passed away at the age of 79 on July 29, 2023.
Vernon served

as a respected jurist and community leader throughout his professional

career.
Vernon was born on December 7, 1943 in San Francisco, and moved to..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,5,fixed_660_bm25_176,2023-08-18,"JEFF DUNCAN

Mr. DUNCAN.
Mr. Speaker, I rise today to reflect on the life and

military service of Colonel Bobby Dill, who passed away on August 14,

2023, at the age of 91.
Colonel Dill was a native of Greenville County in South Carolina.
He

was a 1955 graduate of Clemson University and earned a m..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,6,fixed_660_bm25_155,2023-08-11,"She peacefully passed away at her

Fresno home on July 23, 2023, leaving behind a legacy of compassion,

determination, and lasting influence.
Born on November 11, 1942, in Hanford, California, Diana's journey

began on a dairy farm in Easton, California, surrounded by the love of

her parents and f..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,7,fixed_660_bm25_106,2023-07-26,"Joyce left North Carolina for Washington in the early 1980s to begin

a job as a sandwich maker at the Capitol Cafe.
She quickly rose through

the ranks and eventually took a position with chamber security.
She is

known for her hard work ethic and stark reputation as a no-nonsense

enforcer of the ..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,8,fixed_660_bm25_51,2023-07-13,"JOE WILSON

Mr. WILSON of South Carolina.
Mr. Speaker, as Chairman of the U.S.

Helsinki Commission, last week I was grateful to serve as part of the

leadership of the U.S. delegation to the 30th Annual Session of the

Organization for Security and Cooperation in Europe's Parliamentary

Assembly in..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,9,fixed_660_bm25_32,2023-07-12,"He was

reelected in 1776, thus becoming the first Jewish elected

public official in the new United States.
He served until he

was killed in battle that August.
Most Jews in New York, Philadelphia, Newport, Charleston,

and Savannah--where the Revolution was brewing--joined the

cause early.
In do..."
UK,fixed_660,bm25,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,LATE,10,fixed_660_bm25_3,2023-07-06,"﻿Title: COMMUNITY IS STRONGER THAN CANCER DAY 2023; Congressional Record Vol.
169, No.
116

From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

COMMUNITY IS STRONGER THAN CANCER DAY 2023

HON.
DEBBIE WASSERMAN SCHULTZ

Ms. WA..."
UK,fixed_660,bm25,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,EARLY,1,fixed_660_bm25_1,2023-07-03,"Mr. Speaker, today, I introduce the District of Columbia

National Guard Commanding General Residency Act, which would require

the Commanding General of the D.C. National Guard to reside in D.C.

Last Congress, the House Committee on Oversight and Reform passed this

bill.
D.C. has no control over ..."
UK,fixed_660,bm25,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,EARLY,2,fixed_660_bm25_27,2023-07-11,"The fair's first year was held in acclaim by residents of

Pennsylvania and Maryland, and this success has continued over the

years.
The leadership of the fair changed following the passing of

Chief Doug Farrington in 2010, and for the next twelve years Fire

Company Chief Jeff Griffith continued ..."
UK,fixed_660,bm25,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,EARLY,3,fixed_660_bm25_50,2023-07-13,"Passengers gain

access to remote regions and areas off the road system and to the

state's public land treasures including the Chugach National Forest and

Denali National Park, which are visited by hundreds of thousands of

people annually.
During the last 100 years, ARRC has proudly nurtured

and..."
UK,fixed_660,bm25,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,EARLY,4,fixed_660_bm25_126,2023-08-01,"I am proud to represent the ``RV Capital of the World'' in Congress.
The work Winamac Coil Spring has done for 3-quarters of a century has

played a meaningful role in allowing our District to have and maintain

that distinction.
The professional, quality work Winamac Coil Spring does is not

limite..."
